date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2007-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.9,0.7835
2007-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,12.4,0.4882
2007-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.43,0.3713
2007-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,9.88,0.389
2007-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,2.8,0.1094
2007-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.3,0.7539
2007-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,12.2,0.4766
2007-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.38,0.3664
2007-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.3906
2007-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,2.84,0.1101
2007-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.2,0.7442
2007-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,13.8,0.5349
2007-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.39,0.364
2007-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,9.95,0.3857
2007-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.0,0.125
2007-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.3,0.8042
2007-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,13.9,0.5792
2007-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.52,0.3967
2007-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4167
2007-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,2.97,0.1151
2007-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,18.9,0.7324
2007-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,14.0,0.5425
2007-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.85,0.3817
2007-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.3875
2007-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.21,0.1261
2007-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.0,0.7466
2007-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,14.8,0.5815
2007-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.9,0.389
2007-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.3929
2007-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.8,0.1521
2007-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.2,0.7686
2007-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,16.5,0.6605
2007-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.95,0.3983
2007-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4003
2007-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.91,0.1554
2007-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,19.3,0.7672
2007-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.0,0.6757
2007-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,9.98,0.3967
2007-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.3975
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.99,0.1602
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,18.0,0.7229
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,15.0,0.6024
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,24.0,0.9639
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.6024
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.1,0.6867
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4016
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4016
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5622
2008-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,38.0,1.5261
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,4.11,0.1651
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,18.0,0.7229
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,14.0,0.5622
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,1.004
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.6024
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,16.5,0.6627
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4016
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.2,0.4096
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5622
2008-02-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,38.0,1.5261
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,4.12,0.1657
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.8042
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,16.0,0.6434
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,1.0053
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,16.0,0.6434
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,16.6,0.6675
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.05,0.4041
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4021
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,16.0,0.6434
2008-03-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,45.0,1.8095
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,4.3,0.1814
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.8439
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,18.0,0.7595
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.8439
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.5907
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.3,0.73
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4219
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4219
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5907
2008-04-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,45.0,1.8987
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,4.05,0.1687
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.0,0.9167
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.8333
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,24.0,1.0
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.5833
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.5,0.7292
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4167
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4167
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5833
2008-05-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,45.0,1.875
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,4.0,0.1683
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.0,1.0099
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,22.0,0.9257
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,1.0519
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.5891
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.3,0.7279
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4208
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4208
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5891
2008-06-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,45.0,1.8935
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.97,0.173
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,23.0,1.0022
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,22.0,0.9586
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.8715
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.61
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.0,0.7407
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4357
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4357
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,15.0,0.6536
2008-07-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,42.0,1.8301
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.98,0.1761
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,23.0,1.0177
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,22.0,0.9735
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,1.1062
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,16.0,0.708
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,17.0,0.7522
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4425
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4425
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,15.0,0.6637
2008-08-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.7699
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.92,0.1719
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.0,0.9649
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.8772
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,1.0965
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.6579
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,16.7,0.7325
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4386
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4386
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.614
2008-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.7544
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.9,0.1663
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.0,0.9382
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.8529
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,1.0661
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.6397
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,16.5,0.7036
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.4264
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.4264
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,15.0,0.6397
2008-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.7058
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.71,0.148
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.0,0.8774
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.7976
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,0.997
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,12.0,0.4786
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,15.8,0.6301
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.3988
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.3988
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5583
2008-11-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,30.0,1.1964
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.64,0.1452
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.0,0.8775
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.7978
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,0.9972
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,12.0,0.4787
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,16.0,0.6382
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,10.0,0.3989
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,10.0,0.3989
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,14.0,0.5584
2008-12-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,30.0,1.1966
2009-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.67,0.1434
2009-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.0,0.8594
2009-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.7812
2009-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.7812
2009-01-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,10.0,0.3906
